,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
545,545,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","Big-O, Big-Theta and Big-Omega notation all have the property of transitivity,which of the following best describes transitivity?
",0.07227350866185682,0.12829208765915395,0.12967286910074274
546,546,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","If you stored a graph with e edges and v vertices as an adjacency matrix, what is the asymptotic memory usage of this matrix?
",0.09361532283147787,0.1659101903930064,0.18188382862841895
547,547,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the following has a time complexity of O(logn) for insertion, deletion and search?
",0.1425551239536278,0.23984560816278302,0.25365888170647094
548,548,15,"difference, choice, set, programming, quickly, can, critical, powerful, safety, application","What is the difference between a minheap and a maxheap?
",0.09432789432789433,0.17124816028106157,0.2119090004367815
549,549,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms are not suitable to be used when the input consists of large data sets?
",0.20258933592506304,0.31604823919367514,0.3279528970563349
550,550,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","If a new node's value is greater than its parent's value when inserting into a maxheap what should you do next?
",0.1031191204387224,0.179998057018577,0.19190950816756472
551,551,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What sort of tree is a heap an example of?
",0.10320434422848106,0.1801363525196387,0.19204647207026676
552,552,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is a tree in computer science?
",0.1031118100254783,0.17997973689027097,0.1919629049422077
553,553,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","An AVL tree is created by inserting the numbers 1, 3, 7, 2, 4, 6, and 5. How many of these insertions cause the current tree to become unbalanced?
",0.10292431971634639,0.17972269989721554,0.19169672140311886
554,554,29,"hash, table, function, number, bucket, find, use, close, step, insert","If Christof’s average number of steps in his open hashtable is 1.42 and the total number of buckets is 1000. What is the max no. of keys he intends to insert?
",0.11400173744505841,0.19670238201592133,0.21207386351660226
555,555,39,"first, full, town, work, access, part, last, anywhere, remove, face","Attila the Hun is wanting to ravage Europe. However he is always uncertain which town to lay waste to. The Huns are currently resting.He has a database of towns ranked by GDP per capita. He wants to be able to remove towns once he's burnt every building to the ground, and add towns as refugees camps begin to form. He should be able to do this quickly as he will be tired after a long day of work. If a town with a certain GDP is not found, he should be able to find a town with similar GDP.Which of the following data structures would be most appropriate to store the list of towns?
",0.07793474107410113,0.14099275296747688,0.15226706996036063
556,556,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity of the following code?public void look(int a){ int ans[] = int[10]; int n = a; for(int i=0;i<n;i++){ for(int j=n;j>0;j--){ ans[i] = i*j; } } for(int i=0;i<n;i++){ System.out.println(ans[i*2]); }}
",0.09895982750123448,0.17333991806568555,0.1844225723642818
557,557,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of the following is not a property of merge sort?
",0.09926192692373152,0.17367311684683936,0.18512509719479156
558,558,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Name the fastest sort method and its complexity when sorting an array that has already been sorted.
",0.07434632794733319,0.13442943457821924,0.14123080147794667
559,559,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of these orders describes post-order traversal of a binary search tree?
",0.10282092420408016,0.17954228517570034,0.19147211126551417
560,560,24,"determine, start, want, divide, line, word, weight, grain, need, build","Corbyn wants to build the perfect sandcastle. To do this he needs to weigh each and every grain in his bucket, and line them up according to weight. If they are the same weight (precise to a nano-gram, if that's a thing) then he wants the grain that has been exposed to solitude for the longest time, to come first.Given that the room is controlled for wind, and that Jeremy wants to finish the sand castle before he dies, which sorting method should he use?
",0.05585927239296034,0.10422659777498487,0.12143139423082143
561,561,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","For the Algorithm and data structure of hash tables, which of the following is recommended?
",0.09070518409297869,0.16047758977967536,0.17507908225209537
562,562,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is Interpolation search?
",0.10443310686600252,0.18054078173686208,0.19806997688454614
563,563,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements is false?
",0.2095057485637233,0.3163487359950727,0.3327278887257083
564,564,46,"rotation, total, level, apply, produce, carry, work, get, ask, while","How many elementary operations does this function have and what is the value of total after the for loop has finished?public void total() { int x = 4; int total = 0; for (int i=0; i<x-1; i++) { total = total + i; }}
",0.03816793893129771,0.07352941176470588,0.07858682668274143
565,565,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the complexity of the following, given that the methods checkPassword, hackProfessor and openMozilla Firefox are of constant complexity?int n = password.length(); int findPassword = 0; int x=1;for( int j = 0; j < n; j++){ int x=x*10;}for( int i = 0; i < x; i++;){ for(password.checkPassword(findPassword) == false) findPassword++;}}password.hackProfessor(findPassword);for (int i2 = 1; i2 <= n; i2++) { for(int j2 = 1; j2 <= n; j2++) { openMozillaFirefox(https://www.youtube.com/watch?v=oavMtUWDBTM); }}
",0.09943619566279457,0.1739689747183254,0.18564235934484055
566,566,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","For a list of size n=30,000what would be the average search time for an element in the list using binary search?
",0.10652793272710079,0.18401411649167068,0.20130459190554653
567,567,30,"process, sub, describe, current, repeat, deleting, shellsort, leave, treeprocess, typically","Take the following steps:Select an arbitrary “pivot” element P from the array (typically the first element in the array).If the array contains only 0 or 1 element, return.Move all elements that are = P to the left of the array and all elements > P to the right.Recursively repeat this process on the left sub-array Conquer and then the right sub-array.What sorting algorithm do they describe and what is it's average time complexity?
",0.040732724328520556,0.07588722299820698,0.08511755936232562
568,568,18,"call, represent, whereis, areedge, natural, assign, calculateand, view, content, top","What does this formula calculate?And what does represent?
",0.0,0.0,0.0
569,569,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Given the function f(n) = 2n2+ 2n2log(n) + 200n(2/3) + log(n2), how can the time complexity be described for a sufficiently large n?
",0.1416748883155385,0.2386692468748731,0.25229621552540327
570,570,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","If we were to insert 9, 11, 7, 4, 16, 1, 8 into anemptyAVL Tree, 9 / \ 7 11 / \ 4 16 / 1 what would we expect the balanced AVL treeto look like?
",0.10234659106792807,0.17876366591336118,0.190636678703993
571,571,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which statement is false?
",0.21053163757438428,0.31908654349408805,0.3352458510474712
572,572,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sets of sorting algorithms lists all that implement the divide and conquer approach?
",0.2024148546693932,0.3159983780144078,0.32790341442104415
